usaf,lat,lon
888900,-51.7,-57.867
888910,-51.686,-57.778
888920,-51.683,-57.867
888940,-52.15,-60.6
888970,-52.433,-59.083
889000,-54,-38.05
889020,-54.267,-36.5
889030,-54.283,-36.5
889250,-60.717,-45.6
889340,-62.067,-58.4
889380,-61.017,-59.433
889400,-62.6,-55.017
889420,-63.517,-57.383
889460,-59.45,-27.267
889490,-64.817,-63.5
889520,-65.25,-64.267
889560,-66.883,-66.95
889580,-67.767,-67.917
889590,-67.65,-67.233
889610,-68.183,-67.017
889620,-71.333,-68.35
889630,-63.4,-56.983
889650,-63.683,-61.033
889670,-77.967,-38.8
889680,-60.733,-44.733
889700,-64.967,-60.05
889710,-64.883,-62.883
889740,-62.983,-60.567
889810,-56.283,-27.583
889860,-59.45,-27.317
890010,-70.3,-2.35
890020,-70.667,-8.25
890030,-71.15,-6.683
890040,-71.7,-2.8
890090,-90,0
890130,-82.767,-13.05
890140,-73.05,-13.383
890160,-73.117,-13.15
890180,-74.483,-11.517
890200,-75.58,-26.17
890220,-75.61,-26.272
890240,-77.517,-23.733
890270,-71.95,23.35
890340,-77.867,-34.617
890420,-60.717,-45.6
890430,-77.7,-41.1
890440,-77.567,-40.217
890450,-77.9,-45.983
890490,-85.667,-46.383
890500,-62.183,-58.883
890510,-63.467,-56.283
890520,-62.167,-58.467
890530,-62.233,-58.633
890540,-62.183,-58.85
890550,-64.233,-56.717
890560,-62.183,-58.983
890570,-62.5,-59.683
890580,-62.217,-58.967
890590,-63.317,-56.683
890600,-64.15,-60.95
890610,-64.76650000000001,-64.083
890620,-67.567,-68.117
890630,-65.25,-64.267
890640,-62.667,-60.383
890650,-71.317,-68.283
890660,-68.117,-67.133
890810,-80.3,-81.333
890830,-75.917,-83.917
890870,-85.2,-87.883
891080,-89,-1.017
891250,-80.017,-119.533
891320,-74.767,-136.8
891750,-78.8,-174.667
892080,-90,0
892140,-72.87,-19.03
892500,-62.083,-58.4
892510,-62.217,-58.75
892520,-62.083,-58.383
892530,-63.183,-55.4
892570,-75.867,-59.15
892580,-77.083,-51.217
892590,-83.167,-59.583
892610,-64.067,-61.617
892620,-67.017,-61.467
892640,-71.433,-68.933
892660,-72.2,-60.167
892680,-75.017,-62.533
892690,-64.783,-64.067
892720,-74.8,-71.483
892840,-75.917,-83.917
893140,-84.6,-115.817
893240,-80,-119.4
893270,-73.2,-127.05
893290,-83,-121.383
893320,-82.617,-137.083
893450,-81.65,-148.783
893710,-67.367,-179.967
893740,-78.35,-173.367
893760,-79.983,-178.6
893770,-82.517,-174.45
895040,-72.017,2.533
895070,-75,0
895100,-70.133,12
895120,-70.767,11.833
895140,-70.767,11.75
895240,-71.533,24.133
895280,-82.767,28.583
895320,-69,39.583
895360,-78.65,35.633
895420,-67.667,45.85
895440,-70.7,44.333
895580,-82.117,55.033
895640,-67.6,62.867
895650,-67.717,62.8
895670,-70.233,65.85
895680,-76.05,65.017
895700,-68.467,78.817
895710,-68.583,77.967
895720,-68.85,78.033
895730,-69.367,76.367
895740,-69.383,76.383
895750,-69.75,73.7
895760,-70.833,77.067
895770,-80.37,77.37
895780,-76.42,77.02
895860,-69.117,85.983
895920,-66.55,93.017
895980,-82.017,96.767
896000,-66.25,100.6
896010,-66.267,100.75
896060,-78.45,106.867
896100,-65.85,113.067
896110,-66.283,110.533
896120,-66.283,110.8
896140,-66.7,111.5
896150,-66.683,111.533
896180,-66.667,112.017
896200,-66.733,114.499
896250,-75.1,123.4
896270,-77.233,123.517
896280,-83.867,129.617
896370,-69.517,130.017
896420,-66.667,140.017
896430,-66.817,141.383
896440,-66.95,143.933
896460,-71.65,148.65
896480,-75.533,145.867
896570,-69.5,159.383
896590,-73.633,160.65
896600,-66.283,162.333
896610,-73.517,169.75
896620,-74.7,164.1
896630,-77.533,161.667
896640,-77.8665,166.7
896650,-77.85,166.75
896660,-76.717,162.967
896670,-77.95,166.5
896680,-77.9565,166.52100000000002
896690,-77.854,166.469
896700,-77.867,167.057
896710,-89.983,0
896740,-77.867,167.057
897050,-81.5,3.733
897340,-77.317,39.7
897440,-74.017,43.05
897570,-73.833,55.667
897580,-71.3,59.217
897620,-68.65,61.117
897670,-70.9,69.867
897680,-78.55,166.65
897690,-78.467,168.383
897740,-73.45,76.783
897990,-89,89.667
898030,-68.5,102.183
898050,-74.133,109.833
898070,-66.55,107.75
898090,-66.283,110.767
898100,-66.283,110.783
898110,-66.733,112.833
898120,-68.4,112.217
898130,-71.6,111.267
898140,-66.017,111.083
898150,-66.583,110.7
898160,-66.767,112.817
898280,-75.117,123.367
898320,-66.717,139.833
898340,-67.4,138.733
898360,-70.433,134.15
898470,-67.617,146.183
898600,-74.233,160.283
898610,-74.483,160.483
898620,-74.7,161.567
898630,-80.033,-178.633
898640,-74.95,163.683
898650,-76.133,168.383
898660,-77.433,163.75
898670,-77.5,167.15
898680,-79.9,169.983
898690,-79.95,165.117
898720,-77.9,170.817
898730,-83.133,174.167
898790,-71.883,171.2
899610,-68.183,-67.017
899710,-64.867,-62.867
899790,0,0
910660,28.2085,-177.375
911170,21.483,-158.033
911310,24.283,153.967
911550,23.867,-166.283
911580,22.217,-159.45
911610,22.15,-159.65
911620,22.033,-159.783
911630,21.9,-159.6
911649,21.983,-159.333
911650,21.984,-159.341
911660,21.883,-159.417
911665,21.867,-159.45
911670,21.917,-159.65
911680,22.083,-159.317
911681,21.583,-158.117
911690,21.683,-158.033
911700,21.485,-158.0305
911720,21.433,-158.133
911760,21.45,-157.768
911780,21.317,-158.067
911800,21.333,-157.95
911803,21.316,-157.927
911810,21.317,-157.817
911820,21.324,-157.929
911840,21.333,-157.717
911860,21.1525,-157.098
911880,20.833,-156.333
911890,20.917,-156.683
911900,20.9,-156.429
911903,20.9,-156.429
911904,20.9565,-156.671
911905,20.7865,-156.9495
911907,20.796,-156.014
911910,20.7,-156.45
911940,20.55,-156.583
911950,20.25,-155.883
911961,20.267,-155.867
911975,19.7345,-156.041
911976,20.001,-155.668
911977,19.755000000000003,-155.55200000000002
911978,19.767,-155.55
911990,20.1,-155.467
912020,10.2,139.8
912030,10.033,139.8
912040,10.033,139.8
912113,15,145.633
912120,13.483,144.8
912170,13.55,144.833
912180,13.575,144.917
912210,14.1695,145.2465
912213,14.167,145.233
912220,18.9,145.6
912310,14.999500000000001,145.627
912320,15.117,145.72500000000002
912324,15.117,145.733
912330,14.967,145.6
912333,14.999500000000001,145.619
912340,20.05,145.217
912450,19.283,166.65
912460,19.283,166.65
912500,11.35,162.35
912510,11.367,162.35
912540,11.517,165.55
912580,11.233,169.85
912590,11.233,169.683
912750,16.733,-169.517
912760,7.067,171.267
912810,19.65,-156
912830,19.867,-155.65
912834,19.617,-155.967
912840,19.9,-155.75
912850,19.719,-155.053
912853,19.719,-155.053
912870,19.517,-154.817
912890,19.4,-155.283
912910,19.467,-155.35
912930,19.1,-155.75
912940,19,-155.667
912944,19.2,-155.483
913140,5.333,132.383
913150,6.683,143.083
913170,7.383,143.917
913200,8.583,149.65
913240,7.35,149.2
913250,6.7,149.3
913280,8.583,149.65
913290,8.55,151.9
913340,7.45,151.833
913360,6.883,152.717
913380,5.333,153.733
913390,5.5,153.817
913430,7.633,155.167
913480,6.985,158.209
913481,6.967,158.217
913500,6.667,159.783
913520,6.217,160.7
913530,6.217,160.7
913540,9.767,160.983
913550,5.35,162.95
913560,5.3555,162.9555
913570,9.5,138.083
913640,9.4,167.467
913650,8.9,165.733
913660,8.733,167.733
913670,7.267,168.833
913680,7.267,168.833
913690,5.917,169.65
913691,7.083,171.133
913710,9.467,170.25
913740,8.9,170.85
913750,7.117,171.35
913760,7.065,171.272
913770,6.1,171.4
913780,6.083,171.733
913850,5.883,-162.05
914080,7.35,134.51350000000002
914081,7.3315,134.483
914100,3.017,131.183
914110,8.3,137.483
914130,9.483,138.083
914240,-12.567,131.3
914250,3.85,155.017
914340,1.083,154.767
914420,4.6,168.683
914870,3.85,-159.367
914900,1.986,-157.35
914920,2,-157.4
915020,-6.7,156.383
915030,-8.328,157.263
915070,-8.783,160.733
915170,-9.417,159.967
915190,-9.43,159.97
915200,-9.428,160.055
915270,-10.417,161.917
915300,-0.5,166.917
915310,-0.531,166.917
915320,-0.517,166.917
915330,-0.9,169.533
915410,-10.7,165.8
915500,-13.317,166.617
915510,-13.85,167.55
915515,-15.3,167.967
915530,-15.283,167.983
915540,-15.501,167.223
915550,-16.417,167.8
915570,-17.699,168.32
915580,-17.75,168.3
915590,-17.757,168.3
915600,-19.5,169.233
915620,-18.783,168.817
915650,-19.455,169.224
915680,-20.233,169.767
915700,-18.483,163.083
915710,-20.46,164.215
915730,-19.717,163.65
915740,-19.967,158.483
915770,-20.546,164.256
915790,-20.641,166.573
915820,-20.775,167.24
915830,-20.933,165.317
915870,-21.482,168.038
915900,-22.015,166.213
915915,-22.258,166.473
915920,-22.267,166.45
915925,-20.79,165.259
915960,-22.589,167.456
915980,-22.333,171.333
916010,3.033,172.783
916020,-0.883,169.533
916090,1.35,172.917
916100,1.382,173.147
916110,1.35,172.933
916120,1.383,173.15
916230,-1.35,176
916290,-2.667,176.833
916310,-5.667,176.133
916360,-7.233,177.15
916420,-8.5,179.217
916430,-8.517,179.217
916440,-8.517,179.233
916480,-10.75,179.5
916500,-12.5,177.05
916520,-16.133,-179.983
916560,-16.433,179.417
916570,-16.467,179.34
916590,-17,178.7
916600,-16.7,177.583
916630,-16.817,179.35
916650,-16.683,-179.867
916690,-17.35,178.217
916700,-17.15,176.9
916760,-17.233,-178.95
916780,-17.683,178.833
916790,-17.6,177.45
916800,-17.755,177.443
916820,-18.15,177.417
916830,-18.043,178.559
916890,-18.133,178.433
916900,-18.15,178.45
916910,-18.233,-178.8
916930,-19.05,178.167
916970,-19.133,179.75
916990,-20.667,-178.717
917000,-2.767,-171.717
917001,-2.767,-171.717
917010,-2.767,-171.717
917200,-8.533,-172.517
917230,-9.2,-171.9
917240,-9.2,-171.917
917270,-9.383,-171.267
917280,-9.383,-171.25
917350,-13.45,-172.4
917360,-13.75,-172.25
917370,-13.533,-172.717
917380,-13.833,-172
917390,-13.833,-172.017
917400,-13.85,-172.117
917410,-13.883,-171.6
917420,-14.033,-171.767
917430,-13.95,-171.6
917530,-13.238,-176.199
917540,-14.317,-178.117
917550,-13.483,-172.767
917560,-13.817,-171.75
917570,-13.6,-172.217
917580,-13.817,-171.983
917590,-13.83,-172.008
917600,-13.5,-172.633
917620,-13.8,-171.783
917630,-14.05,-171.45
917640,-14.333,-170.833
917650,-14.331,-170.714
917660,-14.317,-170.567
917680,-14.183,-169.5
917720,-15.567,-175.617
917760,-15.95,-173.767
917790,-18.583,-173.967
917800,-18.65,-173.983
917830,-18.585,-173.962
917840,-19.777,-174.341
917850,-19.95,-174.7
917860,-20.25,-174.8
917880,-21.133,-175.183
917890,-21.133,-175.183
917920,-21.235500000000002,-175.15
918000,-9.017,-158.067
918010,-9.033,-158.05
918020,-9.033,-158.05
918040,-10.05,-161.1
918080,-10.4,-161.05
918090,-10.377,-161.002
918110,-10.883,-165.817
918120,-10.883,-165.817
918190,-13.233,-163.083
918220,-19.08,-169.926
918240,-19.083,-169.933
918260,-18.067,-163.183
918300,-18.831,-159.764
918310,-18.833,-159.767
918400,-20.133,-157.35
918410,-20.167,-157.35
918430,-21.203,-159.806
918440,-21.2,-159.783
918470,-21.917,-157.95
918480,-21.917,-157.95
919010,-0.383,-160.017
919020,-4.05,-155
919030,-4.05,-155
919200,-8.917,-140.1
919250,-9.8,-139.033
919280,-14.8,-138.817
919290,-16.433,-151.75
919300,-16.444,-151.751
919310,-16.767,-153.95
919360,-17.75,-149.167
919380,-17.554,-149.607
919410,-14.954,-147.661
919430,-14.483,-145.033
919440,-18.075,-140.946
919450,-19.9,-144.949
919480,-23.133,-134.967
919483,-23.08,-134.89
919500,-22.433,-151.367
919510,-22.65,-152.783
919520,-21.817,-138.8
919530,-21.483,-135.45
919540,-23.365,-149.524
919550,-21.45,-136.417
919580,-27.617,-144.333
919600,-25.067,-130.1
919610,-25.067,-130.1
919620,-25.067,-130.1
919640,-25.067,-130.1
920010,-6.083,141.183
920030,-9.083,143.2
920040,-3.584,143.669
920050,-5.833,144.3
920060,-5.483,144.6
920100,-6.067,145.383
920140,-5.207,145.789
920145,-5.827,144.296
920147,-6.082,145.392
920148,-2.062,147.424
920220,-2.7,141.317
920350,-9.443,147.22
920360,-2.417,147.383
920400,-2.017,146.983
920440,-2.05,147.417
920470,-6.57,146.726
920510,-6.65,143.883
920680,-9.967,149.383
920690,-10.05,151
920700,-10.617,150.667
920720,-5.467,150.4
920750,-5.483,150.4
920760,-2.567,150.817
920770,-10.317,150.333
920800,-9.667,150.783
920820,-3.317,154.667
920840,-4.017,153.667
920870,-10.683,152.833
920900,-11.317,154.233
920920,-11.3,153.267
921000,-4.333,152.367
921030,-14.117,123.533
921200,-12.433,130.867
930030,-34.433,172.683
930040,-34.433,172.683
930110,-35.067,173.283
930120,-35.133,173.267
930230,-35.117,174.017
930250,-35.167,174.333
930640,-36.233,174.25
930690,-35.9,175.1
930750,-36.217,175.05
931100,-37,174.8
931120,-36.788,174.63
931150,-36.85,174.767
931190,-37.008,174.792
931290,-36.867,175.667
931360,-37.033,174.967
931670,-37.8,174.85
931840,-37.65,176.183
931850,-37.667,176.2
931860,-37.672,176.196
931960,-37.55,178.3
931980,-37.683,178.55
931990,-37.7,178.55
932010,-38.167,174.7
932450,-38.733,176.067
932460,-38.109,176.317
932910,-38.667,177.983
932920,-38.663,177.978
933050,-39.533,173.433
933080,-39.017,174.183
933090,-39.017,174.183
933210,-39.817,174.6
933340,-39.467,175.683
933360,-39.45,175.667
933370,-39.467,175.683
933390,-39.433,175.65
933469,-23.43,144.28
933720,-39.467,176.867
933730,-39.467,176.867
933740,-39.483,176.917
934010,-40.206,175.388
934040,-40.317,175.6
934170,-40.905,174.989
934200,-40.9,174.983
934310,-41.317,174.65
934340,-41.283,174.767
934360,-41.3135,174.8025
934390,-41.333,174.8
934710,-41.083,175.617
934980,-40.9,176.2
935150,-41.733,171.567
935160,-41.75,171.6
935260,-40.55,173
935270,-40.55,173
935450,-41.3,173.217
935460,-41.3,173.2
935570,-42.083,173.25
935610,-40.667,174
935730,-41.283,173.817
935740,-41.283,174
935770,-41.517,173.867
935970,-41.717,174.267
935980,-41.733,174.2
936140,-42.717,170.983
936150,-42.717,170.983
936580,-42.767,172.883
936780,-42.417,173.7
937080,-43.867,169
937090,-43.867,169
937130,-47.98,168.62
937470,-44.517,169.9
937510,-44.667,170.35
937550,-44.1,170.817
937610,-43.517,171.933
937720,-44.3,171.217
937730,-44.3,171.233
937750,-44.4,171.25
937800,-43.489,172.532
937810,-43.483,172.517
937830,-43.55,172.55
937960,-44.967,171.083
938000,-45.217,166.883
938050,-46.15,166.6
938060,-46.167,166.633
938310,-45.017,168.733
938400,-46.467,167.85
938440,-46.412,168.313
938450,-46.417,168.333
938630,-46.1,168.933
938870,-46.45,169.817
938910,-45.917,170.183
938960,-45.767,170.733
939090,-47.267,167.45
939290,-50.483,166.3
939440,-52.55,169.15
939450,-52.55,169.167
939470,-52.55,169.15
939840,-43.95,-176.567
939850,-43.817,-176.483
939860,-43.81,-176.457
939870,-43.95,-176.567
939940,-29.25,-177.933
939950,-31.533,159.083
939960,-29.05,167.933
939970,-29.25,-177.933
939980,-54.5,158.95
940010,-6.133,141.3
940020,-3.15,142.35
940030,-9.067,143.2
940040,-3.567,143.633
940050,-5.817,144.283
940080,-8.717,141.633
940120,-7.95,145.767
940140,-5.217,145.8
940200,-7.167,146
940220,-2.7,141.317
940270,-6.733,147
940310,-6.367,143.3
940320,-5.117,144.75
940350,-9.433,147.217
940440,-2.067,147.433
940470,-6.567,146.717
940481,-6.617,147.85
940500,-5.65,147.8
940510,-6.65,143.883
940560,-8.75,148.25
940691,-6.2,149.55
940760,-2.567,150.817
940820,-3.317,154.667
940830,-3.667,152.45
940850,-4.2,152.183
940870,-10.7,152.833
940890,-10.75,151.733
940900,-11.317,154.233
940970,-6.317,155.717
941000,-14.3,126.633
941010,-14.3,126.65
941020,-13.75,126.15
941030,-14.117,123.533
941049,-14.82,125.83
941050,-12.617,131.05
941060,-14.717,134.75
941080,-11.167,132.483
941090,-11.55,132.927
941100,-12.333,133.007
941110,-14.233,129.45
941160,-12.633,130.367
941170,-13.733,130.683
941180,-13.817,131.833
941190,-11.4,130.417
941200,-12.415,130.877
941205,-12.4,130.883
941210,-13.167,130.117
941220,-11.783,130.017
941230,-12.233,131.033
941240,-12.567,131.3
941250,-13.05,131.017
941270,-12.233,131.883
941280,-13.833,131.183
941290,-11.317,131.767
941300,-14.95,130.8
941310,-14.521,132.378
941320,-14.467,132.267
941325,-14.45,132.283
941330,-11.15,132.583
941340,-11.15,132.133
941350,-11.05,132.983
941370,-12.667,132.9
941380,-12.333,133.05
941390,-11.65,133.383
941400,-12.117,134.9
941410,-13.333,133.083
941420,-12.05,134.217
941430,-13.667,134.333
941440,-14.75,134.533
941450,-14.917,134
941460,-12.033,135.567
941470,-11.017,136.75
941480,-14.733,134.733
941490,-13.85,136.417
941500,-12.283,136.817
941510,-13.65,136.933
941520,-16.083,136.3
941530,-13.975,136.46
941700,-12.683,141.917
941710,-12.679,141.925
941713,-12.683,141.933
941740,-10.583,142.283
941750,-10.567,142.217
941820,-10.05,143.067
941830,-13.767,143.117
941840,-13.75,143.117
941850,-13.95,143.2
941860,-12.783,143.3
941870,-14.783,143.5
941880,-14.967,145.317
942000,-19.733,120.85
942010,-16.45,123
942020,-18.683,121.783
942030,-17.945,122.232
942040,-17.583,123.817
942050,-17.3,123.617
942060,-18.183,125.567
942070,-17.533,118.95
942080,-15.483,124.517
942090,-18.717,125.967
942100,-15.517,123.15
942110,-16.417,126.1
942120,-18.233,127.667
942130,-17.017,128.217
942140,-15.483,128.117
942150,-15.383,126.317
942160,-15.778,128.708
942170,-16.633,128.45
942180,-17.85,129.633
942200,-15.65,130.467
942250,-15.75,131.917
942290,-17.383,131.117
942300,-16.117,130.95
942310,-18.333,130.633
942320,-16.4,131.017
942340,-16.25,133.367
942360,-17.55,133.533
942370,-15.583,133.217
942380,-19.633,134.183
942390,-16.433,136.067
942420,-18.65,135.95
942480,-15.75,136.8
942550,-19.917,138.117
942560,-16.667,139.167
942570,-17.117,139.6
942580,-17.2,137.933
942590,-17.75,139.55
942600,-17.75,139.533
942610,-18.75,138.7
942660,-17.683,141.067
942670,-17.667,141.083
942680,-15.483,141.75
942690,-18.2,142.233
942700,-21.033,141.8
942740,-18.3,143.533
942750,-18.3,143.55
942760,-16,144.067
942770,-18.15,144.317
942830,-15.433,145.183
942840,-16.717,146.117
942850,-16.383,145.567
942860,-17.067,145.417
942870,-16.886,145.755
942875,-16.883,145.767
942880,-16.95,145.75
942890,-16.467,147.867
942900,-17.717,148.45
942910,-17.517,146.033
942920,-18.3,146.033
942930,-17.133,152.15
942940,-19.253,146.765
942945,-19.25,146.767
942950,-18.517,146.383
942960,-17.117,152
942970,-19.183,147
942979,-19.18,147.02
942980,-19.083,152.383
942990,-16.288,149.965
943000,-24.883,113.667
943020,-22.236,114.089
943025,-22.233,114.1
943030,-21.45,115.017
943040,-20.817,115.383
943050,-21.633,115.117
943060,-21.183,115.967
943070,-20.367,116.85
943080,-20.75,117.15
943090,-20.783,117.15
943100,-19.583,119.1
943110,-20.1,119.583
943120,-20.378,118.626
943130,-22.25,118.333
943140,-21.633,116.333
943150,-20.133,127.983
943160,-23.167,117.75
943170,-23.417,119.8
943180,-23.033,115.033
943190,-21.717,122.217
943200,-20.15,127.983
943210,-23.267,129.367
943220,-23.2,131.917
943230,-24.3,131.55
943240,-22.25,131.8
943250,-21,134.4
943260,-23.807,133.902
943265,-23.8,133.917
943270,-22.95,136.15
943280,-22.45,133.633
943290,-21.6,138.3
943320,-20.664,139.489
943330,-22.917,139.9
943340,-24.367,139.467
943350,-20.667,140.5
943360,-21.8,139.917
943370,-20.667,141.733
943380,-21.833,140.883
943390,-22.383,143.033
943400,-20.733,143.133
943410,-20.702,143.115
943420,-22.367,143.083
943430,-20.817,144.233
943440,-21.6,138.367
943450,-24.267,144.433
943460,-23.433,144.283
943500,-23.55,145.283
943510,-24.417,145.467
943549,-21.95,146.95
943550,-24.883,146.25
943560,-20.033,146.267
943580,-22,148.033
943590,-22.817,147.633
943600,-20.55,147.833
943620,-23.6,148.867
943630,-23.567,148.183
943640,-24.45,148.617
943650,-20.495,148.552
943660,-20.017,148.2
943670,-21.117,149.217
943680,-20.35,148.95
943690,-22.35,149.533
943700,-22.733,150.65
943710,-20.533,150.383
943720,-21.667,150.267
943730,-23.133,150.75
943740,-23.382,150.475
943750,-24.183,149.817
943760,-24.483,150.567
943770,-24.9,151.1
943780,-23.533,151.283
943790,-21.967,152.467
943800,-23.85,151.267
943810,-23.867,151.217
943840,-24.15,151.883
943860,-23.45,151.917
943870,-24.9,152.317
943880,-24.117,152.717
943900,-24.717,153.2
943930,-20.933,154.4
943940,-23.25,155.533
943950,-22.783,147.617
943960,-24.467,148.633
943990,-23.933,147.517
944010,-27.717,114.167
944020,-25.917,113.517
944030,-28.796,114.708
944040,-29.267,117.683
944050,-28.3,113.6
944100,-25.05,115.217
944110,-28.533,115.517
944140,-29.817,115.267
944150,-29.683,115.883
944160,-29.217,116
944170,-29.2,116.017
944220,-26.883,115.95
944280,-28.05,117.833
944290,-28.117,117.833
944300,-26.614,118.537
944310,-25.45,117.117
944390,-26.583,120.217
944400,-27.283,120.1
944440,-28.5,119.75
944450,-28.15,123.65
944460,-29.683,121.017
944470,-29.667,119.267
944480,-28.883,121.333
944490,-28.617,122.417
944500,-28.883,121.317
944510,-25.783,122.967
944570,-26.133,126.583
944580,-29,134.75
944610,-25.033,128.3
944620,-25.2,130.983
944630,-25.317,131.75
944640,-26.283,132.133
944660,-25.85,133.3
944740,-26.267,132.183
944750,-26.067,135.25
944760,-27.55,135.45
944770,-27.3,133.617
944800,-29.65,138.067
944810,-28.1,140.2
944820,-25.9,139.35
944850,-29.433,142
944880,-25.417,142.65
944920,-28,143.817
944940,-26.617,144.25
944970,-29.7,144.15
944980,-29.433,147.983
945000,-28.067,145.683
945100,-26.413,146.263
945110,-25.85,148.567
945130,-28.033,147.483
945140,-26.483,147.967
945150,-26.55,148.783
945160,-28.033,148.583
945170,-28.05,148.6
945200,-28.983,148.983
945210,-27.15,149.067
945250,-25.633,149.783
945270,-29.467,149.85
945290,-26.65,150.183
945300,-28.517,150.317
945410,-29.783,151.083
945420,-27.15,151.267
945430,-25.633,151.617
945440,-29.4,151.233
945450,-25.65,151.733
945470,-26.75,152.85
945480,-26.717,152.867
945490,-26.567,151.833
945500,-28.667,151.933
945510,-27.583,151.933
945520,-27.411,151.735
945530,-28.617,151.95
945550,-28.2,152.1
945560,-29.05,152.017
945570,-26.667,152.467
945580,-25.967,152.867
945620,-27.55,152.333
945640,-25.9,153.083
945650,-25.3,152.817
945660,-26.183,152.633
945670,-25.517,152.717
945680,-10.951,142.459
945690,-26.6,153.1
945700,-26.383,153.033
945710,-29.683,152.917
945720,-28.833,153.26
945730,-28.883,153.05
945740,-28.883,153.05
945750,-27.57,153.008
945760,-27.483,153.033
